shipment_id,carrier,origin_port,destination_port,transport_mode,status,goods_category,currency,created_date,eta_date,transit_hours,distance_km,weight_kg,volume_m3,value_usd,freight_cost_usd,num_containers,num_stops,delay_hours,risk_score,weather_severity,port_congestion,temperature_c,priority_level,insurance_required
SHP-100392353,COSCO,Dubai,Dubai,sea,Delayed,Pharmaceuticals,AED,2022-12-12,2022-12-20,201.6,7363.4,1367.0,1.95,225635.34,2334.0,18,5,11.3,0.2105,0.1385,0.0773,23.9,2,True
SHP-100653779,DHL,Port_Klang,Dubai,sea,In_Transit,Perishables,USD,2023-01-05,2023-01-30,618.7,7806.2,7716.6,20.03,37101.75,2960.76,5,3,0.0,0.4089,0.2717,0.3665,,4,True
SHP-104917134,UPS,Dubai,Mumbai,air,Customs_Hold,Pharmaceuticals,EUR,2024-04-28,2024-04-29,26.2,9970.6,92503.1,140.33,4140.65,135.12,15,1,0.0,0.1578,0.2346,0.2259,,1,True
SHP-101529269,Maersk,Chennai,Miami,road,In_Transit,Electronics,USD,2023-05-27,2023-05-31,97.7,1484.6,13465.6,58.72,1588.01,68.47,19,0,0.0,0.2407,0.0261,0.432,,2,True
SHP-103704921,DHL,Felixstowe,Dubai,sea,Delayed,Raw_Materials,USD,2022-02-04,2022-02-19,360.2,9769.8,3645.9,6.64,247368.94,8282.4,17,3,6.1,0.3354,0.4581,0.4022,,2,True
SHP-103103961,Hapag-Lloyd,Mumbai,Valencia,sea,Customs_Hold,Raw_Materials,USD,2023-05-19,2023-06-02,343.8,19296.9,2179.3,3.95,121921.19,4754.81,3,1,0.0,0.6176,0.3811,0.1989,21.6,1,True
SHP-102038513,Kuehne_Nagel,Sydney,Valencia,road,In_Transit,Machinery,GBP,2022-08-03,2022-08-05,59.9,2225.7,18779.8,54.61,2708.33,94.57,12,0,0.0,0.4031,0.1268,0.0359,,2,False
SHP-104826000,FedEx,Jebel_Ali,New_York,sea,Delayed,Electronics,SGD,2024-10-31,2024-11-13,324.2,20057.2,33375.1,99.66,168885.98,7586.19,4,4,9.0,0.6308,0.376,0.5501,,1,True
SHP-103478375,DHL,Mundra,Le_Havre,sea,Delayed,Chemicals,AED,2022-12-10,2022-12-23,318.1,9899.3,337.6,1.47,133248.25,8153.62,9,0,47.8,0.7559,0.0977,0.0388,,1,True
SHP-101537782,Hapag-Lloyd,Tanjung_Pelepas,Antwerp,sea,On_Schedule,Food_Beverage,EUR,2024-03-15,2024-04-05,506.4,6779.7,415807.3,633.7,33799.14,1981.07,12,5,0.0,0.5195,0.412,0.0837,,3,True
SHP-102356991,DHL,Chennai,Baltimore,rail,Delivered,Machinery,USD,2022-11-12,2022-11-21,225.6,6005.1,904.3,1.43,78610.47,1150.9,12,5,4.3,0.2405,0.2956,0.2123,3.8,3,True
SHP-100756485,ONE,Sydney,Hamburg,sea,At_Port,Perishables,CNY,2023-05-30,2023-06-24,600.8,20382.9,891.5,3.98,11365.42,395.55,20,3,0.0,0.1399,0.0582,0.4267,,4,True
SHP-100166847,CMA_CGM,Dubai,Rotterdam,air,Delivered,Chemicals,GBP,2022-05-08,2022-05-10,63.4,7457.2,114419.3,143.17,3539.26,234.03,14,0,40.7,0.4982,0.134,0.3427,,1,True
SHP-102745639,Yang_Ming,Felixstowe,Felixstowe,sea,In_Transit,Automotive,AED,2024-10-19,2024-10-24,128.0,20122.0,273442.9,639.06,1063695.47,22428.06,7,1,0.0,0.4872,0.1927,0.2387,,3,False
SHP-102357377,Kuehne_Nagel,Mumbai,Le_Havre,air,Delivered,Machinery,GBP,2024-03-14,2024-03-15,26.2,13137.8,2532.2,3.91,190358.81,11409.17,8,5,29.1,0.345,0.6775,0.5559,,3,True
SHP-103152490,Evergreen,Mumbai,New_York,rail,In_Transit,Machinery,AED,2023-10-18,2023-10-23,132.7,4281.4,58134.3,169.08,55913.4,916.82,18,4,0.0,0.0439,0.1888,0.3908,9.0,3,True
SHP-102720540,CMA_CGM,Jebel_Ali,Singapore,sea,In_Transit,Chemicals,SGD,2022-12-20,2023-01-12,559.5,19073.1,513.7,0.66,17571.52,681.18,19,0,0.0,0.0825,0.2275,0.1836,18.6,2,False
SHP-104588559,DB_Schenker,Felixstowe,Valencia,sea,In_Transit,Textiles,GBP,2023-11-26,2023-12-05,216.8,13216.8,223.3,0.31,1487733.28,8775.76,4,1,0.0,0.0871,0.1595,0.137,,4,True
SHP-100543246,Kuehne_Nagel,Busan,Savannah,sea,On_Schedule,Raw_Materials,USD,2023-07-13,2023-08-05,559.5,13912.2,8736.4,39.97,26162.39,1654.89,5,5,0.0,0.2683,0.212,0.5517,,4,True
SHP-102949397,Maersk,Colombo,Dubai,air,Delayed,Perishables,CNY,2022-08-22,2022-08-22,13.3,10939.0,180.6,0.23,3219.88,72.31,11,0,31.9,0.307,0.0277,0.2236,,2,False
SHP-102958071,UPS,Colombo,Felixstowe,sea,In_Transit,Pharmaceuticals,EUR,2023-06-02,2023-06-28,633.0,18932.1,16706.7,24.24,61375.93,2872.82,6,0,0.0,0.1424,0.5695,0.3248,,4,True
SHP-104523813,HMM,Port_Klang,Le_Havre,sea,In_Transit,Perishables,CNY,2022-08-31,2022-09-15,377.1,19573.6,3744.3,6.53,56006.22,3835.92,8,2,0.0,0.5877,0.0549,0.3233,,3,True
SHP-101250056,Kuehne_Nagel,Tanjung_Pelepas,Felixstowe,rail,On_Schedule,Automotive,SGD,2023-04-08,2023-04-11,95.5,5453.9,3140.0,4.33,13449.79,946.56,20,4,0.0,0.2726,0.4104,0.3711,,2,True
SHP-100216938,Yang_Ming,Felixstowe,Sydney,road,In_Transit,Consumer_Goods,GBP,2024-06-26,2024-07-05,237.6,4312.3,9778.0,16.99,232438.02,1571.0,3,0,0.0,0.2903,0.2363,0.2043,24.5,4,False
SHP-103865586,Yang_Ming,Antwerp,Barcelona,sea,In_Transit,Consumer_Goods,GBP,2022-01-22,2022-02-06,365.5,6350.1,1133.3,3.52,3498.88,70.07,6,3,0.0,0.4695,0.1689,0.2984,,3,False
SHP-102192948,Evergreen,Hamburg,Felixstowe,sea,At_Port,Automotive,USD,2024-12-29,2025-01-27,708.9,11119.3,408.9,0.61,2869.86,28.64,16,1,0.0,0.1273,0.0063,0.4074,-0.7,3,True
SHP-102532976,COSCO,Singapore,Los_Angeles,road,Delayed,Machinery,USD,2024-06-16,2024-06-25,224.3,2007.7,2025.0,4.52,8814.55,81.78,6,3,44.7,0.2464,0.2735,0.2439,,2,True
SHP-100185570,ZIM,Singapore,Hamburg,road,At_Port,Chemicals,CNY,2024-01-21,2024-01-28,182.1,3070.9,1396.7,5.3,261737.61,13407.25,19,3,0.0,0.0168,0.028,0.1925,,3,True
SHP-100805624,Hapag-Lloyd,Melbourne,Sydney,road,In_Transit,Consumer_Goods,SGD,2024-06-30,2024-07-08,204.8,207.5,3976.6,5.18,9254592.51,225867.85,14,0,0.0,0.2989,0.3741,0.6321,,3,True
SHP-100779156,Maersk,Guangzhou,Genoa,air,On_Schedule,Consumer_Goods,CNY,2024-01-29,2024-01-29,20.0,6224.6,3422.8,10.03,10717.39,433.5,9,0,0.0,0.4153,0.1649,0.483,3.4,3,False
SHP-101111782,ONE,Guangzhou,Miami,sea,On_Schedule,Automotive,EUR,2024-12-16,2024-12-20,113.7,14539.6,3488.6,6.3,531417.99,6537.13,23,5,0.0,0.4607,0.0473,0.368,,1,True
SHP-104323042,Hapag-Lloyd,Ningbo,Piraeus,sea,On_Schedule,Perishables,SGD,2024-03-09,2024-03-28,457.2,16327.1,8367.6,11.42,120534.35,3333.08,16,0,0.0,0.1462,0.1843,0.3732,-2.9,3,True
SHP-102246673,ZIM,Singapore,Valencia,sea,In_Transit,Consumer_Goods,USD,2022-08-07,2022-08-19,305.9,17296.1,6327.0,30.72,11487.58,894.91,12,4,0.0,0.3326,0.3068,0.4775,0.4,2,True
SHP-102378397,COSCO,Mundra,New_York,road,On_Schedule,Electronics,CNY,2023-03-22,2023-03-26,109.8,1228.2,483.7,1.24,1046293.95,74575.79,8,3,0.0,0.4017,0.1439,0.6142,,1,True
SHP-103679774,ONE,Dubai,Sydney,sea,On_Schedule,Raw_Materials,SGD,2023-05-11,2023-05-21,247.0,6390.0,3296.8,9.54,1174067.6,25627.1,14,4,0.0,0.5038,0.1485,0.4027,,1,False
SHP-102246722,ZIM,Hamburg,Antwerp,sea,In_Transit,Raw_Materials,CNY,2024-05-08,2024-05-16,208.0,20770.9,15215.5,63.54,378609.95,8717.92,19,5,0.0,0.3565,0.4787,0.2544,,3,True
SHP-104565133,MSC,Ningbo,Dubai,air,Delayed,Perishables,GBP,2022-09-19,2022-09-21,48.9,5469.4,2666.0,8.56,22672.42,1231.81,23,4,35.3,0.136,0.2408,0.2045,,3,False
SHP-102582507,FedEx,Colombo,Houston,sea,At_Port,Automotive,GBP,2023-10-21,2023-11-14,580.9,20358.9,494.6,0.98,2984400.38,23439.47,16,2,0.0,0.1468,0.0951,0.4621,29.1,3,True
SHP-100921594,COSCO,Ningbo,Houston,road,At_Port,Electronics,GBP,2024-02-17,2024-02-21,103.5,4025.4,52470.0,91.12,414493.53,7676.56,11,4,0.0,0.1925,0.1352,0.3396,,4,False
SHP-100067201,FedEx,Felixstowe,Le_Havre,road,At_Port,Consumer_Goods,SGD,2022-04-14,2022-04-21,188.7,4017.1,752.6,0.99,51622.22,1813.88,1,0,0.0,0.0521,0.064,0.1645,,3,True
SHP-102157629,FedEx,Port_Klang,Genoa,sea,On_Schedule,Consumer_Goods,EUR,2022-01-04,2022-02-01,672.4,6442.1,8474.9,11.42,44391.69,2606.27,6,3,0.0,0.4378,0.0278,0.4247,,2,False
SHP-101869715,COSCO,Antwerp,Miami,sea,In_Transit,Automotive,EUR,2023-06-29,2023-07-18,472.7,14635.7,1029.9,1.39,7145.19,412.05,12,5,0.0,0.3261,0.0375,0.2306,-1.8,4,True
SHP-101765167,Hapag-Lloyd,Dubai,Antwerp,air,In_Transit,Machinery,CNY,2024-10-12,2024-10-14,66.7,12712.4,14029.1,23.55,8975.94,522.19,6,4,0.0,0.2286,0.0672,0.2712,21.4,3,True
SHP-103886751,ZIM,Hamburg,Bremen,sea,At_Port,Food_Beverage,CNY,2022-05-16,2022-05-22,150.7,18932.1,15939.9,24.47,39332.37,1059.25,23,2,0.0,0.4137,0.0074,0.173,,3,True
SHP-104583685,DB_Schenker,Colombo,New_York,rail,Delayed,Electronics,SGD,2023-07-10,2023-07-17,184.5,7777.1,229.2,0.54,28458.55,970.11,5,3,16.9,0.2688,0.1044,0.2057,,1,True
SHP-104535771,Hapag-Lloyd,Jebel_Ali,Singapore,sea,At_Port,Textiles,AED,2022-05-11,2022-05-17,144.2,15569.1,2068.7,2.71,3303373.48,36687.68,2,5,0.0,0.1592,0.1018,0.1496,,1,True
SHP-102593039,CMA_CGM,Tanjung_Pelepas,Los_Angeles,rail,On_Schedule,Food_Beverage,GBP,2022-10-21,2022-10-29,204.9,5497.2,1557.2,3.13,68163.73,780.79,10,1,0.0,0.063,0.3102,0.3877,,3,True
SHP-100443304,DB_Schenker,Singapore,Hamburg,sea,On_Schedule,Perishables,EUR,2022-05-24,2022-06-03,260.3,4469.7,5669.0,9.71,5889643.9,177745.21,23,5,0.0,0.0847,0.039,0.6572,11.0,2,True
SHP-104981417,ONE,Shanghai,Singapore,sea,On_Schedule,Machinery,EUR,2022-02-12,2022-02-21,231.3,21052.7,6787.5,10.53,435823.82,12129.02,9,3,0.0,0.2202,0.1531,0.6246,,1,True
SHP-104348037,MSC,Dubai,Houston,air,Delayed,Pharmaceuticals,USD,2023-05-03,2023-05-05,64.3,8448.0,1257.7,2.61,133.93,9.05,8,0,4.6,0.3292,0.1337,0.0855,-9.7,4,False
SHP-102978468,DB_Schenker,Antwerp,Valencia,air,On_Schedule,Machinery,EUR,2023-03-29,2023-03-30,25.1,9578.9,8251.1,20.9,122048.59,2307.87,23,0,0.0,0.5663,0.2215,0.1874,,2,True
SHP-104566915,ONE,Hamburg,Antwerp,sea,At_Port,Perishables,USD,2023-09-06,2023-10-04,691.0,5365.7,757.4,0.98,1324546.23,57446.31,14,2,0.0,0.2855,0.0863,0.1452,-15.3,4,False
SHP-102847828,Kuehne_Nagel,Mumbai,Barcelona,sea,On_Schedule,Raw_Materials,AED,2022-11-10,2022-12-02,541.0,3318.4,14987.4,31.93,80099.6,4373.16,19,5,0.0,0.287,0.0495,0.1163,,1,False
SHP-104840300,COSCO,Melbourne,Genoa,sea,Delayed,Consumer_Goods,EUR,2024-08-17,2024-09-08,541.0,21122.0,3613.2,9.35,60386.6,1711.6,2,3,26.1,0.0866,0.1416,0.6786,-10.3,1,True
SHP-101021715,DB_Schenker,Tanjung_Pelepas,Genoa,road,Delayed,Textiles,AED,2024-05-05,2024-05-08,75.3,5309.7,3612.4,5.8,305205.92,2547.65,17,0,3.0,0.4553,0.4687,0.2153,,4,True
SHP-101369161,COSCO,Tokyo,Le_Havre,air,At_Port,Raw_Materials,CNY,2022-08-14,2022-08-16,71.5,7149.2,13961.5,49.11,44927.09,3314.63,6,4,0.0,0.1998,0.0308,0.0546,,1,False
SHP-104179934,DHL,Colombo,Piraeus,sea,On_Schedule,Automotive,USD,2024-12-01,2024-12-30,703.7,2255.0,1750.7,2.57,44130.44,449.95,2,3,0.0,0.1442,0.1005,0.371,,2,False
SHP-104735357,FedEx,Mumbai,Houston,road,In_Transit,Electronics,USD,2024-05-20,2024-05-26,152.6,562.0,178.1,0.23,289658.77,14146.52,3,2,0.0,0.29,0.2961,0.2365,,4,True
SHP-101134351,FedEx,Tokyo,Le_Havre,road,At_Port,Automotive,SGD,2022-05-31,2022-06-08,211.7,6375.9,316.7,0.52,134295.14,2260.39,22,2,0.0,0.775,0.0592,0.3996,14.4,2,False
SHP-103327782,ONE,Singapore,Antwerp,air,In_Transit,Chemicals,SGD,2022-08-22,2022-08-24,56.0,2779.7,198333.2,540.34,65913.4,4075.74,15,3,0.0,0.26,0.0254,0.0641,,3,True
SHP-101839643,UPS,Ningbo,Rotterdam,sea,On_Schedule,Machinery,EUR,2022-12-19,2023-01-16,676.8,6650.7,24821.1,41.08,8796.61,622.68,21,2,0.0,0.4363,0.2804,0.1803,-6.4,2,True
SHP-101725842,MSC,Busan,Singapore,rail,In_Transit,Automotive,AED,2022-09-08,2022-09-17,235.5,6252.8,7319.6,11.34,19084.75,1363.39,20,2,0.0,0.3195,0.0259,0.3148,-17.5,2,True
SHP-102606974,HMM,Guangzhou,Hamburg,road,On_Schedule,Consumer_Goods,AED,2023-09-22,2023-10-01,229.4,2829.3,5975.8,13.8,10103.65,666.26,12,4,0.0,0.1105,0.1603,0.3599,,1,True
SHP-104107199,DHL,Ningbo,Valencia,rail,At_Port,Automotive,USD,2023-03-12,2023-03-16,110.7,7967.4,1849.5,6.71,3505.56,257.53,20,5,0.0,0.2825,0.0345,0.4054,5.1,2,True
SHP-103829457,Maersk,Tokyo,Mumbai,sea,In_Transit,Electronics,AED,2023-08-09,2023-08-15,158.9,11401.9,2120.7,3.45,33678.06,2401.9,21,0,0.0,0.3643,0.0439,0.4666,,3,True
SHP-103305961,Kuehne_Nagel,Hamburg,Mumbai,sea,On_Schedule,Machinery,EUR,2024-04-10,2024-05-01,525.2,1137.1,19807.6,77.18,32663.1,2529.54,1,5,0.0,0.3593,0.185,0.3567,21.6,1,True
SHP-101994591,CMA_CGM,Melbourne,Dubai,sea,Delayed,Perishables,EUR,2023-01-24,2023-02-04,278.8,921.9,2604.6,4.29,6957.23,134.17,5,3,20.9,0.0358,0.1732,0.2532,-3.2,3,False
SHP-101544298,Evergreen,Jebel_Ali,Hamburg,sea,In_Transit,Machinery,AED,2023-06-28,2023-07-02,107.8,11466.6,117.4,0.37,868.88,41.22,13,3,0.0,0.459,0.0419,0.1214,,1,True
SHP-102297531,Evergreen,Jebel_Ali,Singapore,sea,On_Schedule,Machinery,CNY,2022-01-22,2022-02-16,607.0,1940.1,1922.0,2.65,261328.59,4497.38,18,3,0.0,0.1754,0.2083,0.1834,,2,True
SHP-102753844,Yang_Ming,Tanjung_Pelepas,Bremen,sea,On_Schedule,Machinery,AED,2024-04-08,2024-04-13,140.4,1222.2,8832.6,22.88,19057.17,1448.4,3,4,0.0,0.2977,0.2675,0.1806,,2,False
SHP-101838785,ONE,Rotterdam,Los_Angeles,sea,Customs_Hold,Consumer_Goods,AED,2022-12-05,2022-12-27,532.2,5770.3,158208.6,346.83,1563.57,51.15,1,5,0.0,0.2939,0.2894,0.4083,,2,True
SHP-100192522,Evergreen,Dubai,Antwerp,sea,In_Transit,Food_Beverage,USD,2022-06-19,2022-07-12,573.9,14242.5,223.0,0.72,18147.63,357.53,22,1,0.0,0.1954,0.1167,0.3079,,2,False
SHP-100323579,CMA_CGM,Rotterdam,Los_Angeles,sea,In_Transit,Textiles,SGD,2023-05-01,2023-05-08,175.1,4749.0,463.6,0.68,4307.43,312.81,21,4,0.0,0.201,0.0224,0.37,,2,False
SHP-100477105,ONE,Guangzhou,Hamburg,road,In_Transit,Raw_Materials,AED,2024-07-14,2024-07-21,180.0,504.0,2124.9,3.19,321398.04,12959.52,21,2,0.0,0.121,0.5151,0.4884,,2,True
SHP-102726546,FedEx,Antwerp,Dubai,sea,In_Transit,Textiles,AED,2022-11-24,2022-12-20,639.6,2194.5,6102.9,9.96,81270.61,1800.79,9,4,0.0,0.4213,0.2875,0.1468,-7.3,2,True
SHP-102676037,Yang_Ming,Colombo,Singapore,air,In_Transit,Food_Beverage,AED,2023-04-08,2023-04-08,22.4,13221.7,2697.8,3.77,20392.18,568.6,15,4,0.0,0.1533,0.0351,0.5449,,4,True
SHP-102338098,ONE,Busan,Baltimore,sea,In_Transit,Machinery,EUR,2023-03-23,2023-04-05,313.8,16983.3,3136.5,5.19,1554.51,102.4,17,0,0.0,0.1681,0.2716,0.0929,,4,True
SHP-103751192,DB_Schenker,Antwerp,Singapore,road,Delayed,Perishables,SGD,2022-07-29,2022-08-05,187.4,1707.5,3118.7,4.7,82537.13,1827.09,24,5,6.0,0.1781,0.588,0.2584,,2,True
SHP-101384207,MSC,Mundra,New_York,air,Delayed,Electronics,AED,2022-06-28,2022-06-30,69.9,14844.2,189.4,0.74,5020.87,372.52,1,5,36.8,0.487,0.2443,0.4505,,4,True
SHP-103579191,Evergreen,Port_Klang,Singapore,road,At_Port,Perishables,AED,2023-12-03,2023-12-07,109.8,4702.9,614.1,0.91,11047.62,328.76,21,2,0.0,0.4378,0.1767,0.4299,29.3,1,True
SHP-102191469,Yang_Ming,Shanghai,Antwerp,air,Delivered,Automotive,CNY,2023-07-21,2023-07-22,35.4,10974.4,1029.0,1.78,21464.36,442.17,1,0,47.6,0.2248,0.4448,0.2594,,4,False
SHP-102033311,MSC,Jebel_Ali,Felixstowe,road,Customs_Hold,Textiles,EUR,2022-09-04,2022-09-13,233.6,5240.6,1518.7,7.28,24748.13,1093.79,14,4,0.0,0.229,0.1904,0.1545,,2,True
SHP-100885225,UPS,Tanjung_Pelepas,Los_Angeles,sea,Delayed,Machinery,AED,2022-06-25,2022-07-09,346.5,6661.9,115.0,0.29,52997.68,1477.57,6,4,23.8,0.1419,0.2095,0.3374,24.4,1,False
SHP-100408773,UPS,Busan,Piraeus,sea,At_Port,Chemicals,AED,2022-12-03,2022-12-27,585.9,18642.2,3731.7,10.64,4532040.8,197427.28,14,4,0.0,0.4772,0.0169,0.5152,,4,False
SHP-103040281,Hapag-Lloyd,Mumbai,Mumbai,sea,Delivered,Automotive,USD,2022-09-19,2022-09-24,127.1,21443.9,17267.1,24.17,426573.13,4959.12,12,3,3.3,0.0711,0.134,0.479,29.3,2,True
SHP-103806833,ONE,Shanghai,Los_Angeles,air,On_Schedule,Automotive,SGD,2023-02-01,2023-02-03,64.2,5501.3,10393.0,14.9,5693.6,168.91,13,2,0.0,0.0347,0.3315,0.4179,,3,True
SHP-104324097,CMA_CGM,Ningbo,Sydney,sea,On_Schedule,Consumer_Goods,SGD,2022-02-19,2022-03-19,687.4,20954.3,4169.8,9.4,31685.46,1742.51,10,1,0.0,0.0707,0.0747,0.4738,,3,True
SHP-104723262,UPS,Melbourne,Sydney,sea,Customs_Hold,Textiles,EUR,2024-07-03,2024-07-13,254.8,19967.2,1287.7,2.36,3928212.11,116095.87,12,0,0.0,0.5753,0.167,0.4772,,2,False
SHP-100264915,COSCO,Tokyo,Felixstowe,sea,Delayed,Food_Beverage,GBP,2022-01-02,2022-01-10,205.7,20974.9,949.1,1.4,21095.7,716.75,16,5,12.0,0.7275,0.074,0.2839,,4,True
SHP-100601377,MSC,Antwerp,Felixstowe,sea,On_Schedule,Consumer_Goods,GBP,2024-11-20,2024-11-30,240.6,1690.5,9510.6,14.65,216782.26,16550.66,23,2,0.0,0.2123,0.0171,0.3532,22.8,3,True
SHP-103488532,HMM,Dubai,Piraeus,rail,Delayed,Chemicals,EUR,2022-01-01,2022-01-08,177.2,3997.5,500000.0,1122.43,14719.1,707.3,19,3,19.3,0.118,0.0515,0.0686,,1,True
SHP-100468953,Evergreen,Colombo,Antwerp,sea,On_Schedule,Food_Beverage,SGD,2023-07-17,2023-08-14,673.7,1662.4,231131.9,756.45,12967.04,805.92,7,5,0.0,0.3654,0.2386,0.202,18.1,3,True
SHP-103247344,Hapag-Lloyd,Singapore,Felixstowe,sea,Customs_Hold,Electronics,EUR,2024-06-03,2024-06-26,554.6,15483.7,221.1,0.28,24110.67,1561.83,8,3,0.0,0.3841,0.2517,0.3269,,1,False
SHP-100854757,COSCO,Dubai,Bremen,sea,At_Port,Chemicals,USD,2022-12-10,2023-01-07,685.7,7004.4,4689.8,7.1,555448.66,27081.28,24,5,0.0,0.2622,0.091,0.287,,1,False
SHP-104113816,HMM,Guangzhou,Sydney,sea,Delayed,Automotive,CNY,2023-08-26,2023-08-31,138.9,17951.6,74.7,0.11,229249.91,1773.45,24,1,64.2,0.081,0.03,0.5897,,2,False
SHP-103265217,COSCO,Chennai,Mumbai,sea,On_Schedule,Pharmaceuticals,USD,2022-07-03,2022-07-14,282.9,15818.8,1380.8,2.26,1419.12,71.07,8,4,0.0,0.2585,0.2164,0.4231,,2,False
SHP-104032534,HMM,Ningbo,Felixstowe,rail,Delayed,Food_Beverage,GBP,2022-05-30,2022-06-05,149.5,6563.8,611.8,2.27,58732.81,1668.47,21,4,10.7,0.2691,0.1368,0.1087,-0.8,1,True
SHP-102559092,DHL,Tanjung_Pelepas,Genoa,road,On_Schedule,Textiles,GBP,2023-12-29,2024-01-01,78.6,7270.0,4576.6,8.96,72339.09,3031.27,2,1,0.0,0.6848,0.156,0.1574,,2,False
SHP-104637293,UPS,Jebel_Ali,Miami,air,In_Transit,Raw_Materials,EUR,2023-08-10,2023-08-10,13.7,5979.1,8424.5,15.57,19412.1,1121.92,10,1,0.0,0.382,0.163,0.2638,,2,True
SHP-103967805,Yang_Ming,Ningbo,Los_Angeles,rail,On_Schedule,Pharmaceuticals,EUR,2024-06-28,2024-06-29,46.1,3305.1,595.7,1.04,10871.42,158.73,9,1,0.0,0.4211,0.1229,0.0974,-16.6,3,False
SHP-102334631,CMA_CGM,Felixstowe,Felixstowe,sea,At_Port,Automotive,EUR,2023-06-13,2023-07-08,604.2,13090.9,1591.0,2.34,49360.27,271.45,14,5,0.0,0.2355,0.1801,0.3973,2.1,2,True
SHP-101269111,Hapag-Lloyd,Tokyo,Los_Angeles,sea,In_Transit,Consumer_Goods,USD,2023-08-05,2023-08-09,108.1,15464.9,253.8,0.45,717594.91,39206.02,23,1,0.0,0.1927,0.0566,0.5566,-19.9,4,True
SHP-102339039,ZIM,Rotterdam,Barcelona,rail,Delayed,Electronics,EUR,2024-08-09,2024-08-16,190.2,6369.8,2615.1,7.0,871306.57,38789.47,22,4,8.0,0.1358,0.2675,0.4612,,1,True
SHP-100684094,ONE,Hamburg,Felixstowe,sea,In_Transit,Pharmaceuticals,AED,2022-03-08,2022-03-14,156.7,11255.1,7048.5,10.48,113729.45,5891.85,3,3,0.0,0.1342,0.2119,0.4479,,2,False
SHP-101670765,COSCO,Jebel_Ali,Barcelona,sea,In_Transit,Perishables,GBP,2023-02-22,2023-02-26,102.7,3036.6,4657.1,9.81,1582.62,29.67,5,5,0.0,0.3482,0.0994,0.3763,,2,True
SHP-101671859,HMM,Melbourne,Houston,sea,On_Schedule,Pharmaceuticals,SGD,2022-07-06,2022-07-24,452.6,13843.4,196.1,0.39,263521.13,16713.83,9,1,0.0,0.4293,0.0925,0.337,,3,True
SHP-101813591,Yang_Ming,Tanjung_Pelepas,Savannah,sea,On_Schedule,Automotive,CNY,2023-02-25,2023-03-11,337.5,21986.8,254.2,0.57,269919.25,3739.05,5,5,0.0,0.1729,0.0145,0.2546,,4,True
SHP-101121398,UPS,Guangzhou,Le_Havre,road,On_Schedule,Raw_Materials,USD,2024-03-30,2024-03-31,40.9,859.4,3831.9,13.57,12720.09,213.55,3,2,0.0,0.5555,0.169,0.119,11.2,3,True
SHP-102204195,Maersk,Sydney,Bremen,road,In_Transit,Raw_Materials,CNY,2022-05-10,2022-05-13,82.8,5405.8,371926.4,1543.64,72516.59,5205.8,18,1,0.0,0.0765,0.279,0.4314,,1,True
SHP-104191906,ONE,Busan,Mumbai,air,In_Transit,Consumer_Goods,AED,2022-06-05,2022-06-07,50.1,9270.9,202.4,0.35,42646.59,2076.89,3,1,0.0,0.1403,0.05,0.1505,,2,True
SHP-103438185,COSCO,Jebel_Ali,Le_Havre,rail,At_Port,Perishables,AED,2022-12-20,2022-12-24,113.1,1144.9,8626.0,27.08,363775.94,14173.06,11,3,0.0,0.0941,0.156,0.1655,,1,False
SHP-104914682,ZIM,Port_Klang,Los_Angeles,sea,On_Schedule,Food_Beverage,EUR,2024-07-14,2024-07-23,216.9,8199.0,5586.5,8.15,8820.06,109.53,11,3,0.0,0.0317,0.2239,0.1411,,4,True
SHP-103337074,ZIM,Jebel_Ali,Mumbai,sea,Delayed,Raw_Materials,SGD,2023-06-28,2023-07-27,704.3,20806.9,196.3,0.39,57728.81,428.36,13,0,11.1,0.2894,0.1044,0.0543,12.7,4,True
SHP-100104640,DHL,Guangzhou,Miami,sea,At_Port,Raw_Materials,SGD,2024-02-04,2024-02-23,470.1,12655.6,15051.4,21.45,2841.78,144.91,20,4,0.0,0.1264,0.1721,0.4188,,4,True
SHP-104746008,Kuehne_Nagel,Singapore,Los_Angeles,sea,On_Schedule,Food_Beverage,EUR,2023-11-16,2023-12-01,367.3,15782.2,4688.0,21.35,1021923.68,47311.69,9,2,0.0,0.2503,0.0481,0.3409,-5.7,4,True
SHP-103063872,MSC,Colombo,Rotterdam,sea,At_Port,Raw_Materials,GBP,2024-06-01,2024-06-16,367.1,7607.0,10815.1,24.36,609816.01,23609.69,1,3,0.0,0.2328,0.186,0.1006,,2,False
SHP-101283696,FedEx,Hamburg,Savannah,sea,In_Transit,Electronics,AED,2023-09-09,2023-09-17,215.3,4836.4,755.0,1.03,2990.45,210.97,20,5,0.0,0.1097,0.3962,0.1235,,1,False
SHP-103005571,ONE,Felixstowe,Baltimore,sea,Delayed,Pharmaceuticals,EUR,2023-06-26,2023-07-20,591.0,3684.9,1991.0,3.66,52983.06,2395.06,17,4,4.4,0.0621,0.1744,0.3526,,1,False
SHP-100327590,Evergreen,Antwerp,Los_Angeles,rail,Customs_Hold,Textiles,GBP,2024-10-25,2024-11-01,177.4,5375.7,894.0,2.24,36737.44,1481.52,1,2,0.0,0.1531,0.4494,0.2914,-0.9,2,False
SHP-100195524,MSC,Dubai,Singapore,sea,On_Schedule,Chemicals,SGD,2022-01-09,2022-01-17,194.1,21898.9,505.2,0.91,174283.29,9476.69,5,0,0.0,0.2139,0.0474,0.5409,20.6,2,False
